Protocol,Seed,nNodes,nFlows,MaxPaths,InitEnergy_J,PktInterval_s,PDR,Throughput_kbps,Delay_ms,Jitter_ms,TxPkts,RxPkts,CtrlBytes,NRL,EnergyConsumed_J,EnergyPerPkt_J,LiveNodes
PMAODV,11,5,4,3,50.0,0.25,0.443517,7.4628,1024.605958,131.189305,3116,1382,4016,0.538136,179.933799,0.130198,5
PMAODV,12,5,4,3,50.0,0.25,0.400834,6.7446,886.26716,101.071339,3116,1249,3214,0.476529,179.807173,0.143961,5
PMAODV,13,5,4,3,50.0,0.25,0.457317,7.695,513.686228,82.384787,3116,1425,2102,0.273164,179.962845,0.12629,5
PMAODV,14,5,4,3,50.0,0.25,0.41656,7.0092,693.676737,113.146005,3116,1298,2450,0.349541,179.871704,0.138576,5
PMAODV,15,5,4,3,50.0,0.25,0.577022,9.7092,180.339419,41.747438,3116,1798,2282,0.235035,179.970287,0.100095,5
PMAODV,16,5,4,3,50.0,0.25,0.457317,7.695,708.607226,103.667437,3116,1425,1930,0.250812,179.99812,0.126314,5
PMAODV,17,5,4,3,50.0,0.25,0.393132,6.615,982.062789,126.823864,3116,1225,2676,0.404535,179.913598,0.146868,5
PMAODV,18,5,4,3,50.0,0.25,0.370347,6.2316,713.809161,109.509311,3116,1154,1696,0.272161,179.833887,0.155835,5
PMAODV,19,5,4,3,50.0,0.25,0.444801,7.4844,119.30152,39.83444,3116,1386,2334,0.311849,179.902734,0.1298,5
PMAODV,20,5,4,3,50.0,0.25,0.403402,6.7878,982.278923,121.073659,3116,1257,1972,0.290521,179.91417,0.14313,5
PMAODV,21,5,4,3,50.0,0.25,0.221759,3.7314,1141.141485,142.011495,3116,691,2784,0.746101,179.814286,0.260223,5
PMAODV,22,5,4,3,50.0,0.25,0.380295,6.399,1105.077723,131.434527,3116,1185,2172,0.339428,179.910629,0.151823,5
PMAODV,23,5,4,3,50.0,0.25,0.325738,5.481,889.316613,118.603245,3116,1015,2016,0.367816,179.836858,0.177179,5
PMAODV,24,5,4,3,50.0,0.25,0.377407,6.3504,381.507137,54.142901,3116,1176,1874,0.2951,179.909847,0.152985,5
PMAODV,25,5,4,3,50.0,0.25,0.383504,6.453,700.976477,96.151682,3116,1195,3680,0.570277,180.018447,0.150643,5
PMAODV,26,5,4,3,50.0,0.25,0.325096,5.4702,652.826956,79.075258,3116,1013,1316,0.240576,179.857163,0.177549,5
PMAODV,27,5,4,3,50.0,0.25,0.608472,10.2384,536.661441,68.117323,3116,1896,3034,0.296335,180.011876,0.094943,5
PMAODV,28,5,4,3,50.0,0.25,0.421374,7.0902,109.425022,39.237857,3116,1313,2200,0.310287,179.782628,0.136925,5
PMAODV,29,5,4,3,50.0,0.25,0.400193,6.7338,979.653581,103.286911,3116,1247,1864,0.276812,179.84893,0.144225,5
PMAODV,30,5,4,3,50.0,0.25,0.534339,8.991,183.960895,37.987049,3116,1665,3862,0.429541,180.125068,0.108183,5
QMAODV,1,5,4,3,50.0,0.25,0.285944,4.8114,663.915796,80.437306,3116,891,2336,0.485514,179.798909,0.201795,5
QMAODV,2,5,4,3,50.0,0.25,0.377407,6.3504,963.97299,108.909837,3116,1176,1680,0.26455,179.934433,0.153005,5
QMAODV,3,5,4,3,50.0,0.25,0.518935,8.7318,438.327121,61.175414,3116,1617,4314,0.494056,180.012008,0.111325,5
QMAODV,4,5,4,3,50.0,0.25,0.368421,6.1992,555.807526,68.722168,3116,1148,4506,0.726868,179.911939,0.156718,5
QMAODV,5,5,4,3,50.0,0.25,0.362965,6.1074,176.977286,30.888701,3116,1131,2994,0.490225,180.025484,0.159174,5
QMAODV,6,5,4,3,50.0,0.25,0.192234,3.2346,550.191641,102.942506,3116,599,2318,0.716626,179.816472,0.300194,5
QMAODV,7,5,4,3,50.0,0.25,0.349166,5.8752,704.596474,104.776993,3116,1088,3224,0.548747,179.922979,0.16537,5
QMAODV,8,5,4,3,50.0,0.25,0.289795,4.8762,501.757593,61.162008,3116,903,880,0.180468,179.859531,0.19918,5
QMAODV,9,5,4,3,50.0,0.25,0.272465,4.5846,970.216855,121.981692,3116,849,2110,0.460236,179.833816,0.211818,5
QMAODV,10,5,4,3,50.0,0.25,0.316752,5.3298,603.747963,131.010106,3116,987,582,0.109197,179.937174,0.182307,5
QMAODV,11,5,4,3,50.0,0.25,0.425866,7.1658,1029.653291,129.376176,3116,1327,4514,0.629937,179.93295,0.135594,5
QMAODV,12,5,4,3,50.0,0.25,0.387997,6.5286,932.77548,106.160554,3116,1209,3294,0.504549,179.807173,0.148724,5
QMAODV,13,5,4,3,50.0,0.25,0.450257,7.5762,525.971309,83.923951,3116,1403,2062,0.272168,179.970178,0.128275,5
QMAODV,14,5,4,3,50.0,0.25,0.403081,6.7824,704.189304,113.021915,3116,1256,2586,0.381281,179.879037,0.143216,5
QMAODV,15,5,4,3,50.0,0.25,0.570924,9.6066,181.506339,42.069339,3116,1779,2126,0.221306,179.971751,0.101165,5
QMAODV,16,5,4,3,50.0,0.25,0.448331,7.5438,719.779704,105.484388,3116,1397,1930,0.255839,180.019682,0.128862,5
QMAODV,17,5,4,3,50.0,0.25,0.384467,6.4692,1003.891513,129.33746,3116,1198,2676,0.413652,179.91526,0.15018,5
QMAODV,18,5,4,3,50.0,0.25,0.360398,6.0642,710.049446,106.805788,3116,1123,1496,0.246694,179.836717,0.16014,5
QMAODV,19,5,4,3,50.0,0.25,0.430359,7.2414,123.490616,41.239854,3116,1341,2278,0.31458,179.907744,0.134159,5
