Protocol,Seed,nNodes,nFlows,MaxPaths,InitEnergy_J,PktInterval_s,PDR,Throughput_kbps,Delay_ms,Jitter_ms,TxPkts,RxPkts,CtrlBytes,NRL,EnergyConsumed_J,EnergyPerPkt_J,LiveNodes
PMAODV,23,20,19,3,1.000000,0.250000,0.790562,13.294232,16.233550,11.924892,14792,11694,930226,14.730979,14.607584,0.001249,20
PMAODV,22,20,19,3,1.000000,0.250000,0.639805,10.759074,57.221304,28.600393,14792,9464,1010982,19.782216,14.623690,0.001545,20
PMAODV,25,20,19,3,1.000000,0.250000,0.779813,13.113474,11.603862,9.057540,14792,11535,181148,2.908186,14.695976,0.001274,20
PMAODV,27,20,19,3,1.000000,0.250000,0.876555,14.740295,7.528960,5.218302,14792,12966,109128,1.558606,14.588407,0.001125,20
PMAODV,26,20,19,3,1.000000,0.250000,0.917726,15.432632,12.990896,9.549025,14792,13575,180466,2.461851,14.576416,0.001074,20
PMAODV,29,20,19,3,1.000000,0.250000,0.591130,9.940547,35.609200,4.713474,14792,8744,53528,1.133645,14.608379,0.001671,20
PMAODV,30,20,19,3,1.000000,0.250000,0.520890,8.759368,12.908065,8.361651,14792,7705,107138,2.574999,14.642280,0.001900,20
PMAODV,28,20,19,3,1.000000,0.250000,0.752231,12.649642,49.808712,38.169399,14792,11127,1112790,18.520016,14.617675,0.001314,20
QMAODV,3,20,19,3,1.000000,0.250000,0.838967,14.108211,19.524193,13.221213,14792,12410,231682,3.457218,14.656269,0.001181,20
QMAODV,1,20,19,3,1.000000,0.250000,0.768456,12.922484,81.350291,43.631476,14792,11367,1022044,16.650603,14.642082,0.001288,20
QMAODV,2,20,19,3,1.000000,0.250000,0.254867,4.285895,333.742330,118.944557,14792,3770,1181642,58.043128,14.649612,0.003886,20
QMAODV,5,20,19,3,1.000000,0.250000,0.536303,9.519600,35.805366,6.500040,14792,7933,48906,1.141645,14.648261,0.001846,20
QMAODV,4,20,19,3,1.000000,0.250000,0.960925,16.159074,34.987261,11.243545,14792,14214,113894,1.483853,14.634728,0.001030,20
QMAODV,6,20,19,3,1.000000,0.250000,0.807937,13.586400,30.105260,19.693190,14792,11951,253578,3.929285,14.583195,0.001220,20
QMAODV,8,20,19,3,1.000000,0.250000,0.640076,10.763621,6.689649,5.069951,14792,9468,61508,1.203039,14.624240,0.001545,20
QMAODV,9,20,19,3,1.000000,0.250000,0.921174,15.490611,7.877724,5.153084,14792,13626,66754,0.907225,14.644531,0.001075,20
QMAODV,7,20,19,3,1.000000,0.250000,0.744930,12.526863,59.523138,40.586953,14792,11019,735354,12.358351,14.683004,0.001333,20
QMAODV,11,20,19,3,1.000000,0.250000,0.433816,8.153365,7.081724,3.821446,14792,6417,77824,2.245886,14.567478,0.002270,20
QMAODV,12,20,19,3,1.000000,0.250000,0.883518,14.857389,10.964460,8.379886,14792,13069,130700,1.851994,14.569750,0.001115,20
QMAODV,10,20,19,3,1.000000,0.250000,0.497904,8.372842,144.375760,55.847265,14792,7365,1040404,26.159865,14.666268,0.001991,20
QMAODV,13,20,19,3,1.000000,0.250000,0.500811,9.412518,6.438302,3.766853,14792,7408,64810,1.620120,14.642986,0.001977,20
QMAODV,15,20,19,3,1.000000,0.250000,0.514467,8.651368,8.104297,3.681159,14792,7610,42784,1.041125,14.651906,0.001925,20
QMAODV,14,20,19,3,1.000000,0.250000,0.828150,13.926316,7.046595,5.194764,14792,12250,64134,0.969524,14.601177,0.001192,20
QMAODV,16,20,19,3,1.000000,0.250000,0.442334,7.851600,5.901367,4.172332,14792,6543,65658,1.858305,14.623682,0.002235,20
QMAODV,17,20,19,3,1.000000,0.250000,0.691522,11.628758,30.276782,7.433982,14792,10229,83970,1.520188,14.671894,0.001434,20
QMAODV,18,20,19,3,1.000000,0.250000,0.791103,13.303326,9.717795,7.171444,14792,11702,126676,2.004659,14.619725,0.001249,20
QMAODV,19,20,19,3,1.000000,0.250000,0.535357,9.502800,11.115018,6.469851,14792,7919,58516,1.368392,14.649000,0.001850,20
QMAODV,20,20,19,3,1.000000,0.250000,0.699905,11.769726,45.035175,33.945817,14792,10353,633716,11.335344,14.613428,0.001412,20
QMAODV,21,20,19,3,1.000000,0.250000,0.759397,12.770147,24.616917,17.276329,14792,11233,839732,13.843668,14.594045,0.001299,20
QMAODV,22,20,19,3,1.000000,0.250000,0.592212,9.958737,68.052983,32.449437,14792,8760,729716,15.426095,14.623690,0.001669,20
QMAODV,23,20,19,3,1.000000,0.250000,0.698891,11.752674,27.319233,9.743076,14792,10338,236638,4.238910,14.607584,0.001413,20
QMAODV,25,20,19,3,1.000000,0.250000,0.755814,12.709895,15.481575,9.542483,14792,11180,133274,2.207547,14.695976,0.001314,20
QMAODV,24,20,19,3,1.000000,0.250000,0.858099,14.429937,25.736327,14.441522,14792,12693,235372,3.433972,14.627990,0.001152,20
QMAODV,26,20,19,3,1.000000,0.250000,0.888048,14.933558,13.300369,7.569224,14792,13136,190294,2.682676,14.576416,0.001110,20
QMAODV,28,20,19,3,1.000000,0.250000,0.432531,7.273516,77.037218,39.291370,14792,6398,269830,7.810022,14.617675,0.002285,20
QMAODV,29,20,19,3,1.000000,0.250000,0.572201,10.156800,43.839413,11.021903,14792,8464,61498,1.345524,14.608379,0.001726,20
QMAODV,27,20,19,3,1.000000,0.250000,0.741549,12.470021,52.624696,34.013267,14792,10969,799962,13.505435,14.588407,0.001330,20
QMAODV,30,20,19,3,1.000000,0.250000,0.682531,11.477558,15.303453,8.269737,14792,10096,121376,2.226331,14.642280,0.001450,20
QS2MAODV,1,20,19,3,1.000000,0.250000,0.907856,15.266653,35.232090,19.264997,14792,13429,370406,5.107879,14.642082,0.001090,20
QS2MAODV,4,20,19,3,1.000000,0.250000,0.927731,15.600884,23.248957,9.259726,14792,13723,90528,1.221631,14.634728,0.001066,20
QS2MAODV,2,20,19,3,1.000000,0.250000,0.224784,3.780000,197.115487,101.948214,14792,3325,1535984,85.546310,14.649612,0.004406,20
QS2MAODV,5,20,19,3,1.000000,0.250000,0.621214,10.446442,43.864797,12.530272,14792,9189,90086,1.815496,14.648261,0.001594,20
QS2MAODV,3,20,19,3,1.000000,0.250000,0.730124,12.277895,35.808290,24.911681,14792,10800,1282632,21.993004,14.656269,0.001357,20
QS2MAODV,6,20,19,3,1.000000,0.250000,0.786912,13.232842,36.120747,19.396325,14792,11640,210830,3.354175,14.583195,0.001253,20
QS2MAODV,8,20,19,3,1.000000,0.250000,0.696931,11.719705,9.856300,6.443451,14792,10309,67396,1.210665,14.624240,0.001419,20
QS2MAODV,7,20,19,3,1.000000,0.250000,0.730665,12.286989,56.119714,30.668391,14792,10808,702998,12.045227,14.683004,0.001359,20
QS2MAODV,9,20,19,3,1.000000,0.250000,0.918943,15.453095,8.860696,5.704537,14792,13593,67694,0.922234,14.644531,0.001077,20
QS2MAODV,11,20,19,3,1.000000,0.250000,0.344173,6.872850,8.399696,5.048990,14792,5091,89132,3.242178,14.567478,0.002861,20
QS2MAODV,12,20,19,3,1.000000,0.250000,0.913196,15.356463,13.474925,9.909745,14792,13508,143432,1.966352,14.569750,0.001079,20
QS2MAODV,10,20,19,3,1.000000,0.250000,0.566387,9.524463,22.269805,19.002221,14792,8378,1074976,23.760997,14.666268,0.001751,20
QS2MAODV,13,20,19,3,1.000000,0.250000,0.534478,10.045271,6.617113,4.020265,14792,7906,61052,1.430044,14.642986,0.001852,20
QS2MAODV,14,20,19,3,1.000000,0.250000,0.872296,14.668674,10.521851,7.619695,14792,12903,83320,1.195817,14.601177,0.001132,20
QS2MAODV,16,20,19,3,1.000000,0.250000,0.477555,8.476800,11.817350,5.402486,14792,7064,82952,2.174615,14.623682,0.002070,20
QS2MAODV,15,20,19,3,1.000000,0.250000,0.891225,14.986989,16.990757,10.020144,14792,13183,220682,3.099980,14.651906,0.001111,20
QS2MAODV,17,20,19,3,1.000000,0.250000,0.323688,6.083576,13.973291,11.486839,14792,4788,77170,2.984699,14.671894,0.003064,20
QS2MAODV,18,20,19,3,1.000000,0.250000,0.894064,15.034737,26.262303,11.625413,14792,13225,152938,2.141539,14.619725,0.001105,20
QS2MAODV,19,20,19,3,1.000000,0.250000,0.695105,12.338400,8.665953,6.060928,14792,10282,116530,2.098777,14.649000,0.001425,20
QS2MAODV,20,20,19,3,1.000000,0.250000,0.533734,8.975368,9.378245,6.731260,14792,7895,133934,3.141557,14.613428,0.001851,20
QS2MAODV,23,20,19,3,1.000000,0.250000,0.862088,14.497011,10.502460,8.506128,14792,12752,253242,3.677593,14.607584,0.001146,20
QS2MAODV,21,20,19,3,1.000000,0.250000,0.793807,13.348800,20.922909,14.498697,14792,11742,700768,11.051938,14.594045,0.001243,20
QS2MAODV,22,20,19,3,1.000000,0.250000,0.639941,10.761347,78.533039,32.197287,14792,9466,875562,17.128788,14.623690,0.001545,20
QS2MAODV,24,20,19,3,1.000000,0.250000,0.867631,14.590232,14.642995,8.705018,14792,12834,118176,1.705193,14.627990,0.001140,20
QS2MAODV,25,20,19,3,1.000000,0.250000,0.919551,15.463326,18.627992,11.445425,14792,13602,175646,2.391342,14.695976,0.001080,20
QS2MAODV,26,20,19,3,1.000000,0.250000,0.916509,15.412168,10.588896,8.534428,14792,13557,193606,2.644609,14.576416,0.001075,20
QS2MAODV,27,20,19,3,1.000000,0.250000,0.859045,14.445853,24.137271,14.501446,14792,12707,613542,8.941441,14.588407,0.001148,20
QS2MAODV,29,20,19,3,1.000000,0.250000,0.597891,10.054232,35.406418,4.727458,14792,8844,53292,1.115885,14.608379,0.001652,20
QS2MAODV,30,20,19,3,1.000000,0.250000,0.760614,12.790611,12.256085,7.906188,14792,11251,162660,2.677293,14.642280,0.001301,20
QS2MAODV,28,20,19,3,1.000000,0.250000,0.747634,12.572337,47.989160,36.541312,14792,11059,1095016,18.336264,14.617675,0.001322,20
AODV,1,20,19,3,2.000000,0.250000,0.805233,13.540926,38.196360,17.798508,14792,11911,424094,6.593563,28.995549,0.002434,20
AODV,4,20,19,3,2.000000,0.250000,0.938210,15.777095,25.198436,11.928264,14792,13878,121052,1.615293,29.022364,0.002091,20
AODV,2,20,19,3,2.000000,0.250000,0.270754,4.553053,241.926433,106.314523,14792,4005,1551398,71.734314,28.981782,0.007236,20
AODV,5,20,19,3,2.000000,0.250000,0.587953,10.436400,36.292613,8.925329,14792,8697,74502,1.586371,29.022752,0.003337,20
AODV,3,20,19,3,2.000000,0.250000,0.737831,12.407495,35.326410,22.226778,14792,10914,1378914,23.396962,29.031147,0.002660,20
AODV,6,20,19,3,2.000000,0.250000,0.797120,13.404505,38.746537,16.078389,14792,11791,235340,3.696165,28.990397,0.002459,20
AODV,8,20,19,3,2.000000,0.250000,0.774202,13.019116,6.070390,4.245848,14792,11452,70710,1.143420,28.983168,0.002531,20
AODV,7,20,19,3,2.000000,0.250000,0.752975,12.662147,37.922519,23.223393,14792,11138,617396,10.265092,29.003628,0.002604,20
AODV,9,20,19,3,2.000000,0.250000,0.841333,14.148000,8.465021,5.413919,14792,12445,71280,1.060667,28.982942,0.002329,20
AODV,11,20,19,3,2.000000,0.250000,0.427055,8.026306,14.215585,9.561053,14792,6317,64054,1.877767,29.008337,0.004592,20
AODV,12,20,19,3,2.000000,0.250000,0.556111,9.351663,7.647070,5.301439,14792,8226,94804,2.134245,28.997678,0.003525,20
AODV,13,20,19,3,2.000000,0.250000,0.384667,7.229647,8.066850,5.491623,14792,5690,66638,2.168782,29.028523,0.005102,20
AODV,10,20,19,3,2.000000,0.250000,0.531977,8.945811,35.753342,26.286639,14792,7869,1554280,36.577663,29.008290,0.003686,20
AODV,14,20,19,3,2.000000,0.250000,0.880408,14.805095,9.975066,7.029582,14792,13023,79732,1.133778,29.016016,0.002228,20
AODV,15,20,19,3,2.000000,0.250000,0.719037,12.091453,26.439808,13.445434,14792,10636,195744,3.408132,29.054961,0.002732,20
AODV,16,20,19,3,2.000000,0.250000,0.482017,8.105684,16.886920,7.946278,14792,7130,492650,12.795439,29.008006,0.004068,20
AODV,17,20,19,3,2.000000,0.250000,0.923134,15.523579,14.278057,7.646622,14792,13655,144374,1.957959,29.034832,0.002126,20
AODV,18,20,19,3,2.000000,0.250000,0.882504,14.840337,34.743510,9.476366,14792,13054,171928,2.438986,28.976167,0.002220,20
AODV,20,20,19,3,2.000000,0.250000,0.432802,8.134306,5.988340,3.458752,14792,6402,104150,3.012658,28.983529,0.004527,20
AODV,21,20,19,3,2.000000,0.250000,0.701460,11.795874,7.672632,5.630779,14792,10376,149428,2.666909,28.962563,0.002791,20
AODV,19,20,19,3,2.000000,0.250000,0.588291,9.892800,28.055882,19.509705,14792,8702,779126,16.580394,29.046775,0.003338,20
AODV,24,20,19,3,2.000000,0.250000,0.843699,14.187789,27.212200,12.690546,14792,12480,113702,1.687174,28.995088,0.002323,20
AODV,22,20,19,3,2.000000,0.250000,0.678880,11.416168,95.091383,30.762861,14792,10042,727470,13.415322,29.006918,0.002889,20
